Source	Target
EGR1	KLF11
EGR1	KLF15
EGR1	LMO2
EGR1	MAFF
EGR1	MAFG
EGR1	MAX
EGR1	MAZ
EGR1	MECP2
EGR1	MEF2C
EGR1	MEIS2
EGR1	MITF
EGR1	MNX1
EGR1	MSX1
EGR1	MZF1
EGR1	NFATC3
EGR1	NFATC4
EGR1	NFE2
EGR1	NFE2L1
EGR1	NFE2L2
EGR1	NFIL3
EGR1	NFYA
EGR1	NR1H2
EGR1	NR2C2
EGR1	NR2F1
EGR1	NR2F2
EGR1	NR4A1
EGR1	NR6A1
EGR1	NRF1
EGR1	OAZ1
EGR1	PBX1
EGR1	PITX1
EGR1	PITX2
EGR1	PITX3
EGR1	PKNOX1
EGR1	POU2F1
EGR1	POU3F1
EGR1	POU3F2
EGR1	PPARD
EGR1	PRDM1
EGR1	PURA
EGR1	RB1
EGR1	RBPJ
EGR1	REL
EGR1	RELB
EGR1	REST
EGR1	RFX1
EGR1	RFX2
EGR1	RFX5
EGR1	RREB1
EGR1	RXRB
EGR1	SMAD2
EGR1	SMAD3
EGR1	SMAD4
EGR1	SP1
EGR1	SP2
EGR1	SP3
EGR1	SP4
EGR1	SREBF1
EGR1	SRF
EGR1	STAT1
EGR1	STAT3
EGR1	STAT6
EGR1	TAL1
EGR1	TBX18
EGR1	TCF12
EGR1	TCF7
EGR1	TEF
EGR1	TFAP2A
EGR1	TFAP2B
EGR1	TGIF1
EGR1	TGIF2
EGR1	THRB
EGR1	TOPORS
EGR1	TP53
EGR1	TP73
EGR1	TRIM28
EGR1	UBP1
EGR1	WT1
EGR1	YY1
EGR1	ZBTB33
EGR1	ZBTB7A
EGR1	ZBTB7B
EGR1	ZFP161
EGR1	ZNF143
EGR1	ZNF238
EGR1	ZNF333
EGR1	ZNF628
EGR2	ARNT
EGR2	ATF1
EGR2	ATF2
EGR2	ATF4
EGR2	ATF7
EGR2	BACH1
EGR2	BHLHE40
EGR2	BRF1
EGR2	CEBPA
EGR2	CEBPB
EGR2	CNOT3
EGR2	CREM
EGR2	CTCF
EGR2	DBP
EGR2	DDIT3
EGR2	DLX1
EGR2	DLX2
EGR2	E2F1
EGR2	E2F6
EGR2	EGR1
EGR2	EGR3
EGR2	ELF3
EGR2	ELK1
EGR2	ELK4
EGR2	EP300
EGR2	ERF
EGR2	ESRRA
EGR2	ETV4
EGR2	FOSL1
EGR2	FOXH1
EGR2	FOXJ3
EGR2	FOXL1
EGR2	FOXN2
EGR2	FOXO3
EGR2	FOXP3
EGR2	GABPA
EGR2	GABPB1
EGR2	GATA1
EGR2	GATA2
EGR2	GBX2
EGR2	GLI1
EGR2	GTF2A1
EGR2	GTF2I
EGR2	HBP1
EGR2	HES1
EGR2	HIF1A
EGR2	HMBOX1
EGR2	HMGA1
EGR2	HMX3
EGR2	HOMEZ
EGR2	HOXB3
EGR2	HOXB4
EGR2	HOXB9
EGR2	HOXC13
EGR2	HOXC5
EGR2	HOXC9
EGR2	HSF1
EGR2	HSF2
EGR2	IRF1
EGR2	IRF2
EGR2	IRF7
EGR2	JUNB
EGR2	JUND
EGR2	KLF11
EGR2	KLF15
EGR2	MAFF
EGR2	MAFG
EGR2	MAX
EGR2	MAZ
EGR2	MECP2
EGR2	MEF2C
EGR2	MEIS2
EGR2	MITF
EGR2	MNX1
EGR2	MSX1
EGR2	MZF1
EGR2	NFATC3
EGR2	NFATC4
EGR2	NFE2
EGR2	NFE2L1
EGR2	NFE2L2
EGR2	NFIL3
EGR2	NFYA
EGR2	NR1H2
EGR2	NR2C2
EGR2	NR2F1
EGR2	NR2F2
EGR2	NR4A1
EGR2	NR6A1
EGR2	NRF1
EGR2	OAZ1
EGR2	PBX1
EGR2	PITX1
EGR2	PITX2
EGR2	PITX3
EGR2	PKNOX1
EGR2	POU2F1
EGR2	POU3F1
EGR2	POU3F2
EGR2	PPARD
EGR2	PRDM1
EGR2	PURA
EGR2	RB1
EGR2	RBPJ
EGR2	REL
EGR2	RELB
EGR2	REST
EGR2	RFX1
EGR2	RFX2
EGR2	RFX5
EGR2	RREB1
EGR2	RXRB
EGR2	SMAD2
EGR2	SMAD3
EGR2	SMAD4
EGR2	SP1
EGR2	SP2
EGR2	SP3
EGR2	SP4
EGR2	SREBF1
EGR2	SRF
EGR2	STAT1
EGR2	STAT3
EGR2	STAT6
EGR2	TAL1
EGR2	TBX18
EGR2	TCF12
EGR2	TCF7
EGR2	TEF
EGR2	TFAP2A
EGR2	TFAP4
EGR2	TGIF1
EGR2	TGIF2
EGR2	THRB
EGR2	TOPORS
EGR2	TP53
EGR2	TP73
EGR2	TRIM28
EGR2	UBP1
EGR2	WT1
EGR2	YY1
EGR2	ZBTB33
EGR2	ZBTB7A
EGR2	ZBTB7B
EGR2	ZFP161
EGR2	ZNF143
EGR2	ZNF238
EGR2	ZNF333
EGR2	ZNF628
EGR3	ARNT
EGR3	ATF1
EGR3	ATF2
EGR3	ATF4
EGR3	ATF7
EGR3	BACH1
EGR3	BHLHE40
EGR3	BRF1
EGR3	CEBPA
EGR3	CEBPB
EGR3	CNOT3
EGR3	CREM
EGR3	CTCF
EGR3	DBP
EGR3	DDIT3
EGR3	DLX1
EGR3	DLX2
EGR3	E2F1
EGR3	E2F6
EGR3	EGR1
EGR3	EGR3
EGR3	ELF3
EGR3	ELK1
EGR3	ELK4
EGR3	EP300
EGR3	ERF
EGR3	ESRRA
EGR3	ETV4
EGR3	FOSL1
EGR3	FOXH1
EGR3	FOXJ3
EGR3	FOXL1
EGR3	FOXN2
EGR3	FOXO3
EGR3	FOXP3
EGR3	GABPA
EGR3	GABPB1
EGR3	GATA1
EGR3	GATA2
EGR3	GBX2
EGR3	GLI1
EGR3	GTF2A1
EGR3	GTF2I
EGR3	HBP1
EGR3	HES1
EGR3	HIF1A
EGR3	HMBOX1
EGR3	HMX3
EGR3	HOMEZ
EGR3	HOXB3
EGR3	HOXB4
EGR3	HOXB9
EGR3	HOXC13
EGR3	HOXC5
EGR3	HOXC9
EGR3	HSF1
EGR3	HSF2
EGR3	IRF1
EGR3	IRF2
EGR3	IRF7
EGR3	JUNB
EGR3	JUND
EGR3	KLF11
EGR3	KLF15
EGR3	MAFF
EGR3	MAFG
EGR3	MAX
EGR3	MAZ
EGR3	MECP2
EGR3	MEF2C
EGR3	MEIS2
EGR3	MITF
EGR3	MNX1
EGR3	MSX1
EGR3	MZF1
EGR3	NFATC3
EGR3	NFATC4
EGR3	NFE2
EGR3	NFE2L1
EGR3	NFE2L2
EGR3	NFIL3
EGR3	NFYA
EGR3	NR1H2
EGR3	NR2C2
EGR3	NR2F1
EGR3	NR2F2
EGR3	NR4A1
EGR3	NR6A1
EGR3	NRF1
EGR3	OAZ1
EGR3	PBX1
EGR3	PITX1
EGR3	PITX2
EGR3	PITX3
EGR3	PKNOX1
EGR3	POU2F1
EGR3	POU3F1
EGR3	POU3F2
EGR3	PPARD
EGR3	PRDM1
EGR3	PURA
EGR3	RB1
EGR3	RBPJ
EGR3	REL
EGR3	RELB
EGR3	REST
EGR3	RFX1
EGR3	RFX2
EGR3	RFX5
EGR3	RREB1
EGR3	RXRB
EGR3	SMAD2
EGR3	SMAD3
EGR3	SMAD4
EGR3	SP1
EGR3	SP2
EGR3	SP3
EGR3	SP4
EGR3	SREBF1
EGR3	SRF
EGR3	STAT1
EGR3	STAT3
EGR3	STAT6
EGR3	TAL1
EGR3	TBX18
EGR3	TCF12
EGR3	TCF7
EGR3	TEF
EGR3	TFAP2A
EGR3	TFAP2B
EGR3	TGIF1
EGR3	TGIF2
EGR3	THRB
EGR3	TOPORS
EGR3	TP53
EGR3	TP73
EGR3	TRIM28
EGR3	UBP1
EGR3	WT1
EGR3	YY1
EGR3	ZBTB33
EGR3	ZBTB7A
EGR3	ZBTB7B
EGR3	ZFP161
EGR3	ZNF143
EGR3	ZNF238
EGR3	ZNF333
EGR3	ZNF628
EGR4	ARNT
EGR4	ATF1
EGR4	ATF2
EGR4	ATF4
EGR4	ATF7
EGR4	BACH1
EGR4	BHLHE40
EGR4	BRF1
EGR4	CEBPA
EGR4	CEBPB
EGR4	CNOT3
EGR4	CREM
EGR4	DBP
EGR4	DDIT3
EGR4	DLX1
EGR4	DLX2
EGR4	E2F1
EGR4	E2F6
EGR4	EGR1
EGR4	EGR3
EGR4	ELF3
EGR4	ELK1
EGR4	ELK4
EGR4	EP300
EGR4	ERF
EGR4	ESRRA
EGR4	ETV4
EGR4	FOSL1
EGR4	FOXH1
EGR4	FOXJ3
EGR4	FOXL1
EGR4	FOXN2
EGR4	FOXO3
EGR4	FOXP3
EGR4	GABPA
EGR4	GABPB1
EGR4	GATA1
EGR4	GATA2
EGR4	GBX2
EGR4	GLI1
EGR4	GTF2I
EGR4	HBP1
EGR4	HES1
EGR4	HIF1A
EGR4	HMBOX1
EGR4	HMGA1
EGR4	HMX3
EGR4	HOXB3
EGR4	HOXB4
EGR4	HOXB9
EGR4	HOXC5
EGR4	HOXC9
EGR4	HSF1
EGR4	HSF2
EGR4	IRF1
EGR4	IRF2
EGR4	IRF7
EGR4	JUNB
EGR4	JUND
EGR4	KLF11
EGR4	KLF15
EGR4	LMO2
EGR4	MAFF
EGR4	MAX
EGR4	MAZ
EGR4	MECP2
EGR4	MEIS2
EGR4	MNX1
